voiceID,meanF0Hz,stdevF0Hz,HNR,IntensityAvg,SpeechRate,ArticulationRate,AvgSyllableDuration,Semantic_Analysis,Acoustic_Annotation,Tag
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses03M_script02_2_F013.wav,287.75436508134607,66.96065570909693,10.171337666994914,61.122462721041806,2.9886130967347966,4.954268292682928,0.20184615384615381,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses03M_script02_2_M027.wav,244.06325150027675,74.85298092818844,10.89573798441266,67.23521336962294,3.1332001723260094,4.073299015789126,0.24550124999999998,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses05F_impro05_F018.wav,262.8192414390258,75.60237725675023,11.590207911469774,67.89160118216942,3.8231780167264042,4.47427293064877,0.2235,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses05F_impro05_F020.wav,207.95296155461148,39.52744990522333,11.198470797452336,63.89137393144495,4.0556493022110525,5.1109813084112155,0.19565714285714286,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses05F_impro05_F021.wav,230.2056224022975,52.28170548143394,11.671351712296435,67.76144731600084,3.4858546017365732,4.081632653061224,0.24500000000000008,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses03F_script02_2_F005.wav,338.6046310852346,69.0778336354704,10.95623799423545,66.99235518656832,3.7417783191230205,4.807692307692308,0.20799999999999996,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses03F_script02_2_F012.wav,265.1625914144621,60.93873141870269,8.59446108579016,58.85969199309589,3.9920491687389283,5.482456140350876,0.18240000000000003,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses03F_script02_2_M026.wav,199.76657860826245,35.89528532417384,11.427645511063357,62.58525242626771,3.5075997995657255,4.417797412432943,0.2263571428571429,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses01F_script02_2_F003.wav,260.54784888369113,75.00522264790013,11.900499800237574,69.90671972409866,3.5533276755050407,4.954025975462091,0.2018560267857142,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses01F_script02_2_F006.wav,299.38482389737123,78.09059308361661,9.759788577113463,76.23646667148991,3.6566341080495635,4.713114754098361,0.21217391304347827,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses01F_script02_2_F008.wav,194.3784203739086,50.753834739682375,8.815774909293618,71.61579548674807,2.6691133539077487,4.444444444444445,0.22499999999999998,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses02F_impro05_F012.wav,287.7197113793738,93.5734301186297,10.718578701589136,65.50175351800107,4.417698404231954,4.417698404231954,0.22636221590909092,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses03M_impro03_F026.wav,294.52708062429565,86.34895200136074,10.064616407916219,57.5702274368497,3.4982088497956574,4.5357902197023385,0.22046875000000002,negative,hap,Kind Irony
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses03M_impro03_F042.wav,302.0659562111414,95.48554821729508,8.97034970976476,44.61026248382328,3.6640978154808135,3.6640978154808135,0.27291847826086957,negative,hap,Kind Irony
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses04M_impro02_F031.wav,266.9240257321985,13.39525154688151,6.024739945949289,40.284442665552504,3.225806451612903,3.225806451612903,0.31,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses03M_script01_3_F019.wav,212.14527320042427,55.97298043502686,10.285408973221397,50.3638845693638,3.4285102051749075,5.813953488372093,0.17200000000000001,negative,hap,Kind Irony
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses01M_script01_1_F016.wav,263.44866972304095,77.5925150192923,11.355770749692375,74.74846774851972,3.493449781659389,4.8076923076923075,0.208,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses01M_script01_1_M034.wav,175.71982470884276,32.18768834227795,9.789032555894885,72.16466730804756,3.0232558139534884,5.297473512632437,0.18876923076923074,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses02F_script01_2_F012.wav,306.07672351152564,62.507024508679486,11.160477948544562,65.53460842269588,2.6717875928863655,3.9194071896625635,0.255140625,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses02F_script01_2_M017.wav,240.79036064797896,118.100662656621,5.871095187099036,63.582185599070485,3.8794148549260488,4.6681254558716265,0.21421875,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses05F_impro02_M014.wav,231.13042406746874,52.4797502638962,9.495587015037193,58.85002003170075,3.797149171598511,5.400217274366898,0.185177734375,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses05M_script03_2_M009.wav,152.03023490946643,35.312631776944635,8.828715051652585,64.3272783499603,2.2222222222222223,3.1466331025802394,0.31779999999999997,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses05M_script03_2_M020.wav,130.12568585521342,30.798019649591136,8.259149707966777,62.244585053376305,3.5514433579831537,5.227005046467043,0.19131414473684213,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses05M_script03_2_M026.wav,181.9407478527149,59.434399001712286,11.521994589900485,69.22567006930674,3.6339165545087484,4.583262603972161,0.21818518518518518,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses05M_script03_2_M037.wav,245.2501124382252,67.64729242160469,8.51860888573259,76.62418332057933,2.4,3.0211480362537766,0.331,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses05M_script03_2_F035.wav,305.09561008806224,75.48017906769805,9.607909289487312,63.90622879936814,5.315724994289749,5.315724994289749,0.18812109375,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses05M_script03_2_M038.wav,358.6635297299959,55.305726744717695,7.891998293907794,80.68596404061437,1.3889491731411954,2.6882849582055695,0.37198437500000003,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses05M_script03_2_F036.wav,312.08781113311227,96.44096720564852,8.971963968260784,73.77269932271338,3.5928143712574854,5.474452554744526,0.18266666666666664,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses05M_script03_2_F037.wav,261.85607106589237,49.87149151758946,13.067543387571902,64.95565865500404,3.9474147957565293,4.47573313441186,0.22342708333333333,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses05M_script03_2_F038.wav,344.620721842939,73.53691329923336,10.083935752953709,69.89374063446442,3.490169671563653,4.840067340067339,0.20660869565217393,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses05M_script03_2_M041.wav,236.4235249248825,68.07009791501284,9.392535426202171,74.96821176982466,3.5109224494737403,5.075281519521786,0.1970334051724138,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses05M_script03_2_F041.wav,312.7774503779377,75.62995149640346,10.2635250078676,75.19480911314923,3.9812646370023423,3.9812646370023423,0.2511764705882353,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses05M_script03_2_M045.wav,272.05465897194824,74.60756703528868,7.025618138620871,82.58113582660071,4.492559198826942,5.455682054973574,0.1832951388888889,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses02F_script03_1_F008.wav,208.6282131577268,46.98094820200917,10.612183143678642,56.05835365685037,3.5617048237127347,4.061270513809296,0.24622836538461537,negative,hap,Kind Irony
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses02F_script03_1_F009.wav,257.6543373919186,67.58577990210327,11.44336971175515,56.119615464511824,3.542234332425068,3.92156862745098,0.255,negative,hap,Kind Irony
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses02F_script03_1_F021.wav,256.78224660868915,60.86820176074871,11.983426772397266,57.123735989874625,3.937007874015748,4.595588235294118,0.21760000000000002,negative,hap,Kind Irony
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses02F_script03_1_F024.wav,261.69819690532427,92.27430196537433,9.701533694385832,59.79266293603595,4.41696113074205,4.41696113074205,0.22640000000000002,negative,hap,Kind Irony
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses02F_script03_1_F026.wav,258.6875012527455,95.88601466697517,8.407380308741605,68.50765781543473,4.235294117647059,4.235294117647059,0.2361111111111111,negative,hap,Kind Irony
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses02F_script03_1_F028.wav,259.9401720055249,81.93554259818805,9.604441500497272,68.61723101765132,3.6986301369863015,4.026245153593797,0.24837037037037035,negative,hap,Kind Irony
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses02F_script01_1_M013.wav,167.79157298679058,51.18606169660153,11.361194976371054,61.71159413282358,4.322200392927309,4.756756756756757,0.21022727272727273,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses02F_script01_1_M022.wav,154.9701241739093,49.937935754244805,10.271353482825376,60.994947630289786,3.356282271944923,4.244666956900304,0.2355897435897436,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses02F_script01_1_M036.wav,132.92438314799134,35.38881865859265,9.569058120821936,64.67312176544755,4.587155963302752,4.587155963302752,0.218,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses02F_script01_1_M037.wav,159.87768750319822,50.34283380825424,9.905419760985474,63.41546124024191,2.898603235565862,4.2141305063541195,0.23729687499999996,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses01F_script01_1_F013.wav,241.74420217483126,64.05596215527511,10.585296321129938,72.27593449664126,3.7783672730421367,5.121229094982796,0.19526562499999997,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses01F_script01_1_M019.wav,176.36256412224975,36.80323367091648,11.98413047204714,69.75921573179755,3.5121951219512195,4.845874276484048,0.20636111111111113,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses04F_impro02_M020.wav,179.7221325320379,95.37983294305282,10.482357628431215,56.77309071438457,3.2917139614074915,3.8620322279930748,0.2589310344827586,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses03F_script01_2_M016.wav,125.71956278768555,23.747980713097483,6.022882545538131,50.20377061768049,1.8116352272469938,4.8828125,0.2048,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses04M_impro05_M010.wav,139.57242731599,25.61832487042345,7.5963475682149415,62.98820744022472,4.126984126984127,4.126984126984127,0.2423076923076923,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses04F_impro01_M023.wav,232.8858529889592,58.09592463372589,7.5272393289172905,74.0125948333449,3.1746819117537637,3.1746819117537637,0.3149921875,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses04F_impro01_M024.wav,243.46877572127948,81.96502806294306,9.023015312124889,73.42285012828913,4.705882352941177,5.380683346785042,0.18585000000000002,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses04F_impro01_F022.wav,341.9730558586029,80.52689620062834,11.801130182768931,70.7981090269966,3.2998565279770444,4.602761656994197,0.2172608695652174,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses05M_script01_1_M013.wav,255.68134467103172,64.19294335461916,10.584068745059842,68.49416415219507,3.4965034965034967,4.382120946538125,0.22820000000000001,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses05M_script01_1_F014.wav,234.0966119720282,54.62892934644252,11.663534537854769,61.162864748358004,4.054054054054054,4.314477468839885,0.23177777777777778,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses05M_script01_1_M021.wav,254.7445719874546,81.1628673970892,8.304603146081716,63.752505169166085,1.7107309486780715,4.033736707004033,0.24790909090909094,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses05M_script01_1_M035.wav,180.61560145680238,65.98111638862757,9.19080629239561,66.19136936915451,3.162094393458417,4.901960784313727,0.20399999999999996,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses05M_script01_1_F035.wav,277.3636487317221,63.06377036562612,11.563660337490658,60.49094691408767,4.575210122652397,5.113250509327687,0.19557031249999998,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses02M_script02_1_F018.wav,254.40274761180515,50.865422695423014,13.38670123837114,58.67822466685286,3.6097560975609757,3.9712353761940538,0.2518108108108108,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses02M_impro05_M016.wav,190.959829354018,54.74790788867923,9.927954289307635,68.24958595158466,4.9869367924095895,4.9869367924095895,0.2005238970588235,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses02M_impro05_M026.wav,165.74742821011094,34.191937428686686,8.939576248349013,68.5201786628794,4.5208467545971365,4.5208467545971365,0.2211975,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses04M_script03_2_F001.wav,244.37408160600444,54.9755652850965,11.296586138184123,64.22543945119406,4.749089757796423,5.062009617818274,0.19755,negative,hap,Kind Irony
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses04M_script03_2_F002.wav,275.26516160199736,85.17468461980555,12.339991660299106,64.12407852298526,3.896103896103896,4.23609149957639,0.2360666666666667,negative,hap,Kind Irony
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses04M_script03_2_M014.wav,156.2954688515525,39.69803283089444,7.964387454461248,64.27602109914008,2.132101452494114,4.146330929037274,0.24117708333333335,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses04M_script03_2_M027.wav,149.25280723653427,32.25113992421734,8.733771603575564,65.48451327629797,4.337349397590361,5.327019828351584,0.18772222222222223,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses04M_script03_2_M029.wav,163.45231576875887,36.02889824477714,8.630254209353616,67.24257962679731,2.2663290780644134,2.2663290780644134,0.4412421875,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses04M_script03_2_M030.wav,168.11619963645646,42.517504336752275,8.404239546200365,65.72711089524239,5.454545454545454,6.097560975609755,0.164,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses04M_script03_2_M034.wav,115.18579887977248,10.623411101021201,8.936133925540634,59.18992998247064,1.6827175889060835,4.557291666666667,0.21942857142857145,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses04M_script03_2_F031.wav,239.71011658825418,66.47882056590954,10.445459429251171,57.060347313973914,3.9900871272931306,5.319148936170213,0.188,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses04M_script03_2_F034.wav,207.2559312673453,39.123906098530824,4.8071851603186255,53.52616121359037,1.020440702828534,2.0747560540733296,0.481984375,negative,ang,Sincere
/content/Iemocap_audio/iemocap_audio/IEMOCAP_wav/Ses04M_script03_2_M042.wav,116.87851467742237,14.273260673530823,8.677224457112962,58.46781713664612,2.2122874130064067,2.974131254195281,0.3362326388888888,negative,ang,Sincere
